Song,Nation,Year,PhaseSpace,ChannelCorrelation,PeakMeter,RMS,CrestFactor,PhaseSpaceLow,ChannelCorrelationLow,PeakMeterLow,RMSLow,CrestFactorLow,PhaseSpaceMid,ChannelCorrelationMid,PeakMeterMid,RMSMid,CrestFactorMid,PhaseSpaceHigh,ChannelCorrelationHigh,PeakMeterHigh,RMSHigh,CrestFactorHigh,bpm
Ralphi Rosario - La Belle De La Luna,USA,1992,0.025073761261261266,0.9222642418234799,-15.220828663618978,-30.952449684696397,15.731621021077421,0.014085022522522526,0.8842887410824303,-25.291100975348566,-37.798931579509976,12.507830604161411,0.01611627252252253,0.9662567136010597,-21.02114218581388,-37.71486489900739,16.693722713193505,0.008503096846846848,0.9523945352449285,-28.381694589633998,-48.9051708172304,20.523476227596404,123.046875
Ralphi Rosario - Missing You (Deep Mix),USA,1991,0.02966353225467535,0.9042609479660184,-12.535342213932609,-27.090346895961304,14.555004682028693,0.021231613784408493,0.9018011982943547,-18.263509002767318,-30.691635915693023,12.428126912925709,0.013699831897457453,0.9145757201149848,-21.395662861923626,-37.0326587543863,15.636995892462673,0.00960784828745535,0.8209731762242591,-26.513686705629024,-46.50455006774567,19.990863362116652,117.45383522727273
Ralphi Rosario - Play that piano,USA,1993,0.026943786398183796,0.8925217458605942,-13.583586733039688,-31.286415258736078,17.702828525696397,0.012165383476458399,0.8621728704802596,-24.7943314961873,-36.91922886449043,12.124897368303133,0.011859638732602904,0.9356418021244155,-22.62224586344472,-39.275120924366995,16.652875060922263,0.0177354160497483,0.8892085967577434,-18.838478791362157,-40.22471246537092,21.386233674008764,125.0
Ralphi Rosario - Suavesito,USA,1993,0.037399011062688566,0.8332866893195142,-9.865716698624041,-25.805640844263948,15.939924145639905,0.020719074756956085,0.806155007256579,-17.9135051118064,-29.743615345011733,11.830110233205328,0.01588543412671807,0.6980150365853707,-19.120867832036932,-36.03939242519971,16.918524593162775,0.01913887026483406,0.6796301283685603,-18.661338648025247,-41.5328445769591,22.871505928933853,129.19921875
Ralphi Rosario - Un cosa de amour,USA,1990,0.03780272787757818,0.8867448523616567,-9.866946253809244,-24.84144427964095,14.9744980258317,0.022970725216234198,0.8185070160827085,-16.504937227118546,-27.49694405939353,10.992006832274983,0.015431359503215794,0.8566830588163583,-19.02924009117028,-34.97111820143487,15.941878110264591,0.019442226657795523,0.848273441940169,-16.890796644372248,-36.22654641442069,19.335749770048444,120.18531976744183
Ralphi Rosario - Una Cosa De Amour (Four On The Floor Club Mix),USA,1990,0.037001685122773235,0.9339752816387277,-10.759659752659344,-25.917205112189613,15.157545359530266,0.024149815438934363,0.8969649509494954,-18.0464181390373,-29.71818657234868,11.67176843331138,0.018170839351628953,0.9307032868134563,-18.03181379895846,-33.68025515137248,15.648441352414018,0.013782699406194834,0.9558871487694908,-21.157247006086656,-41.48567979865553,20.328432792568876,120.18531976744181
Ralphi Rosario - Una Cosa De Amour (Four On The Floor Dub Mix),USA,1990,0.054465396873577175,0.7854359762295589,-6.612756917752005,-21.079399607251066,14.466642689499057,0.03653475489452117,0.7353197727952203,-13.52111921721192,-25.167132124968926,11.646012907757004,0.025006070723933828,0.7948307897627935,-13.994261886161759,-29.460606578310067,15.46634469214831,0.020062604340567614,0.7365475203136298,-16.619192892170283,-37.020497411972286,20.401304519802004,120.18531976744183
Ralphi Rosario - Una Cosa De Amour (Sound Factory Mix),USA,1991,0.03538289648508274,0.9835364355830056,-10.573357429844194,-25.459112964016875,14.885755534172677,0.02339805532069091,0.9906130191516203,-17.26812183761317,-28.840872589215454,11.572750751602287,0.017461951926561182,0.9697403521910293,-18.822248687760492,-34.96143174121314,16.139183053452644,0.014665116559971013,0.9629990950260416,-21.271206249955586,-41.45370226957405,20.18249601961847,117.45383522727273
Ralphi Rosario - You used to hold me,USA,1987,0.035284865992617556,0.861336503214596,-10.688704197205018,-25.847459174613675,15.158754977408657,0.019041486117798108,0.8936017477898113,-22.670631798291936,-33.503337494048914,10.832705695756978,0.0184553041245386,0.8006407222010332,-18.09689828278591,-33.42750239304752,15.330604110261607,0.015363906275076234,0.8324414721313802,-19.94376718012085,-39.58278613277557,19.639018952654716,123.046875
Ralphi Rosario Feat.  Xavier Gold - In The Night (Kenny's Night),USA,1988,0.03705926460786492,0.8973593043396952,-9.9696907922372,-24.53218463986669,14.562493847629488,0.02552210619862253,0.8870241136619073,-16.868186393385905,-29.335928574610133,12.467742181224228,0.01714646745167741,0.8546498803538555,-18.347996885168893,-34.01245808122733,15.664461196058438,0.01286158631415241,0.733147859219747,-21.63981040947191,-41.623397094264924,19.983586684793014,123.046875
Ralphi Rosario Feat.  Xavier Gold - You Used To Hold Me (Kenny's Mix),USA,1987,0.0617088128407026,0.9180342798920877,-4.528445111713007,-18.65961247523592,14.131167363522913,0.03396653543307086,0.982932960731011,-11.969922048298262,-22.053335302128446,10.083413253830182,0.027290657177468203,0.7188861363255502,-13.38756555214299,-27.845546183192372,14.457980631049379,0.023844639612356153,0.8224357250371704,-14.651189624986154,-33.812287339372126,19.161097714385974,123.046875
Ralphi Rosario Feat.  Xavier Gold - You Used To Hold Me (Mucho Michie House Mix),USA,1987,0.0279899971690101,0.8430342918890948,-13.34230963623985,-28.838936388061416,15.49662675182157,0.014531707086911391,0.7519752306233817,-26.470255027950625,-38.30734793480336,11.837092906852734,0.01593894498442956,0.879417611250773,-20.847312618881556,-37.15368575407551,16.306373135193954,0.012252524299330003,0.6687923317030131,-22.924091445968518,-43.870727687910005,20.946636241941494,123.046875
Ralphi Rosario Feat.  Xavier Gold - You Used To Hold Me (Riviera Mix),USA,1987,0.02173585657370518,0.7652231333891875,-15.867510029420458,-30.675970183355727,14.808460153935261,0.012772111553784863,0.7188894099527875,-25.353613633055943,-36.08356930048036,10.729955667424418,0.013215936254980081,0.7892529419230301,-21.822871736960348,-37.40543332406673,15.58256158710639,0.009006772908366534,0.5858448814671053,-27.160876556314307,-48.01298449894132,20.852107942627015,123.046875
Ralphi Rosario Presents Energy Factor - All Right Now! (Extended 'Glee Club' Version),USA,1993,0.05066083826176395,0.8519830732550225,-7.630368259206741,-22.26203572180446,14.63166746259772,0.02848450758549756,0.7614907727968673,-18.829091933781744,-29.64150426296754,10.812412329185799,0.02098450758549756,0.8218702901036867,-17.576205723322737,-34.98741273902564,17.411207015702907,0.023345975829262025,0.8139394781537473,-15.78134537081903,-37.280115502278534,21.498770131459505,126.0480182926829
Ralphi Rosario Presents Energy Factor - All Right Now! (Organ Ride Dub),USA,1993,0.0402414709791759,0.9311724267713675,-9.372258824188705,-23.98679899831916,14.614540174130456,0.02156402303943288,0.9001034184721477,-20.879171047699494,-31.79145954935511,10.912288501655611,0.017392556490917147,0.8559516542550428,-19.227007229578007,-36.41015879253831,17.183151562960308,0.01978215920838872,0.8992986792359551,-18.168365410318067,-40.20531840974797,22.036952999429907,126.04801829268293
Ralphi Rosario Presents Energy Factor - Timbalin ('Make Me Cum' Bonus Track),USA,1994,0.03252925687536571,0.9336137734611937,-12.130737662800453,-25.91102525467633,13.780287591875878,0.023232884727911064,0.8539938245030996,-19.289085446001657,-31.07876384663945,11.789678400637795,0.01632935927442949,0.9120650879319644,-20.203142965295715,-36.61553135957278,16.41238839427707,0.007998829724985371,0.901347681183373,-27.713571786043182,-45.48928621089235,17.77571442484917,120.18531976744181
Ralphi Rosario Presents Energy Factor - Timbalin (Bonus 'AM' Mix),USA,1994,0.03945910973084886,0.7786543622391444,-10.249483638558734,-25.65840918595239,15.40892554739365,0.01853002070393375,0.6808171221648858,-19.900827503879064,-32.115007504681394,12.214180000802322,0.024665039929015087,0.7469437029945829,-16.318507715098477,-31.419350820344267,15.100843105245794,0.016322833481218577,0.6351230687018545,-21.972579851983394,-42.21342542786301,20.240845575879614,129.19921875
Ralphi Rosario Presents Energy Factor - Timbalin (Long Remix),USA,1994,0.0382593477186625,0.925248807162381,-9.503350154477923,-23.983820788073004,14.480470633595084,0.022782284631856373,0.9577972378748093,-16.877947204255086,-28.710684347810297,11.83273714355521,0.022532119914346897,0.9153713158140834,-15.520001686346314,-30.511565487261517,14.991563800915205,0.011014659858342943,0.7545110972842376,-23.162200274510294,-42.88520450145358,19.72300422694328,120.18531976744181
Ralphi Rosario Presents Sk-Ka - Running Away (Club Version 2),USA,1990,0.029898966165413536,0.7730993870897132,-13.371992599918084,-28.368080359482317,14.996087759564235,0.01545435855263158,0.6778885321884103,-21.545196593124643,-33.48936250607576,11.944165912951116,0.019841987781954888,0.8430113290095504,-18.909557060271066,-34.76367028008469,15.854113219813623,0.01031308740601504,0.6140833361088379,-26.100281363282296,-48.22250869966065,22.122227336378355,126.0480182926829
Ralphi Rosario Presents Sk-Ka - Running Away (Club version),USA,1990,0.02649712605266676,0.5693876060123327,-13.835809934322036,-28.33610403888845,14.50029410456642,0.01381900815399011,0.5868961067406769,-23.326918463096977,-35.09530910071748,11.7683906376205,0.016730049458628528,0.6972510960333616,-20.355478061642586,-36.94997390059285,16.59449583895026,0.010438778238203451,0.7911618759354939,-25.35494516714149,-46.25843413733804,20.903488970196552,126.0480182926829
"Ralphi Rosario's Energy Factor - Music, Music (The Rideable Dub)",USA,1994,0.05381170834686587,0.9269753307855803,-6.636611401192899,-20.000864138287405,13.364252737094505,0.03434516076648263,0.9162553934754681,-13.27658950307478,-24.776986758078593,11.500397255003813,0.0322060734004547,0.8879107604884605,-13.573053153902332,-29.521720109039983,15.948666955137652,0.014498619681714842,0.8066954493188563,-21.42085787866023,-41.39617010987377,19.975312231213547,125.0
"Ralphi Rosario's Energy Factor - Music, Music (Thee I Humped Mix)",USA,1994,0.05405540055799123,0.9323098761458991,-6.41396318907272,-19.54526696548239,13.131303776409672,0.038422279792746115,0.9510576571126717,-10.740195149283764,-21.986717738673494,11.246522589389732,0.03016699880430451,0.979096511887078,-13.92456231243453,-30.331175584266212,16.406613271831684,0.013873056994818654,0.8466112848182942,-22.90204125143279,-43.69632546834161,20.79428421690882,126.0480182926829
Ralphi Rosario's Energy Factor - Sex With Him (Adventurous Mix),USA,1994,0.05488093855267743,0.8354862638937753,-6.332255780176101,-20.069667250610564,13.737411470434465,0.034371007085608085,0.7584691870694509,-13.159021281170544,-24.166973240509844,11.007951959339303,0.02912213962132652,0.8470691875374816,-14.011555265714449,-29.836693543666733,15.825138277952286,0.019451736554768267,0.7578012124174177,-18.131037246045118,-37.958931586409506,19.827894340364388,123.046875
Ralphi Rosario's Energy Factor - Sex With Him (Sex For The 1st Time Mix),USA,1994,0.03420279762625651,0.9710178324371485,-11.677296092517905,-26.52478264009003,14.847486547572126,0.023233922732227203,0.9735680589867303,-18.09416629492899,-30.65063188204369,12.5564655871147,0.02001423035000606,0.9759897477339051,-19.904626900573103,-37.45791437277483,17.553287472201717,0.00897995640062977,0.9052154147026765,-26.763402558107728,-47.003835041456895,20.240432483349167,123.046875
Ramos - Housebroken,USA,1987,0.032905844155844154,0.7710229400039931,-12.146187497185252,-28.390867957095367,16.244680459910114,0.020671487603305786,0.8693374753761731,-20.53180533288113,-32.92242243268186,12.390617099800732,0.012187131050767415,0.7558609519040949,-23.795512938405356,-40.863096268267455,17.067583329862103,0.01686442345533255,0.566829104174041,-20.653602605890683,-42.39395191100694,21.740349305116254,117.45383522727273
Ramos - The Jackin' National Anthem (Dub Mix),USA,1987,0.02006319665605096,0.6402104994062062,-17.300513340796915,-32.92685115997507,15.62633781917816,0.010981787420382165,0.8072135118732918,-26.107613204093983,-38.28329382877344,12.175680624679458,0.009674064490445859,0.5002311079746986,-25.831300693657237,-42.954635554631366,17.123334860974136,0.013040406050955416,0.3682795682178237,-29.314208136002815,-52.659197862583476,23.34498972658066,126.04801829268293
Ramos - The Jackin' National Anthem (Jackin' Mix),USA,1987,0.04643977536793184,0.816308275501563,-8.228773616205908,-22.561670775865448,14.33289715965954,0.02872805318874258,0.8257132088291057,-15.20997404432976,-26.448333577244878,11.238359532915112,0.02874064033049316,0.7455303409385766,-13.933984944088717,-31.126637442581917,17.1926524984932,0.0244084043377227,0.5381978196832675,-18.724746087860463,-42.05622197331393,23.331475885453468,123.046875
Ramos - The Jackin' National Anthem (Mickey 'Mixin' Mix),USA,1987,0.04643977536793184,0.816308275501563,-8.228773616205908,-22.561670775865448,14.33289715965954,0.02872805318874258,0.8257132088291057,-15.20997404432976,-26.448333577244878,11.238359532915112,0.02874064033049316,0.7455303409385766,-13.933984944088717,-31.126637442581917,17.1926524984932,0.0244084043377227,0.5381978196832675,-18.724746087860463,-42.05622197331393,23.331475885453468,123.046875
Ramos - The Jackin' National Anthem (Ralphi 'The Razz' Rosario Mix),USA,1987,0.03985882135826772,0.47226338324013584,-9.459642045851336,-27.518159687814823,18.05851764196349,0.01519192913385827,0.6619528202396711,-21.860846990688394,-34.40938748983219,12.548540499143796,0.018926857775590552,0.4008570131615787,-17.242799735815336,-34.34994996470137,17.107150228886034,0.026946973425196856,0.19230912670159075,-14.733008555698898,-36.824449855693956,22.091441299995058,123.046875
Ramos - You Used To Hold Me (Kenny 'Jammin' Jason Mix),USA,1987,0.033849620224464354,0.8224470383977185,-10.367951194624595,-24.25451782397342,13.886566629348822,0.02045403015531119,0.9024608327156673,-16.886408220842863,-27.187856468684593,10.301448247841726,0.0166319011449949,0.7055274250153447,-18.51644667531944,-33.30521402968084,14.7887673543614,0.012110871783244532,0.5473887325808164,-22.48892325291539,-42.04326312518787,19.55433987227248,123.046875
Random Noise Generation - 2 The Rhythm,USA,1994,0.02585850956696878,0.9177278345241449,-15.442710890007366,-30.60394378859364,15.161232898586272,0.017958207452165156,0.5681351622794918,-25.560702563679865,-37.61558988727274,12.054887323592881,0.013548841893252771,0.9532634491272048,-22.440183595147246,-38.708535665640966,16.26835207049372,0.008887210473313192,0.8753226012040427,-27.487868897190328,-47.813592782291096,20.325723885100768,123.046875
Random Noise Generation - Do Me Like U Do,USA,1994,0.023984678710267555,0.9252506631323375,-15.100752401704675,-29.392946287245643,14.292193885540968,0.017183569631831697,0.6513051810971818,-23.00126970972759,-34.03603082618546,11.034761116457867,0.011066201692202153,0.9433846372957566,-24.348756250116505,-40.50562117520996,16.156864925093455,0.008787445689458039,0.8884724884860103,-28.714083676072,-48.03915329861296,19.325069622540955,123.046875
Random Noise Generation - Falling In Dub,USA,1991,0.048761949172301235,0.8513417656950603,-7.464904293128749,-22.525051400712098,15.06014710758335,0.02792259267894614,0.8247236279188346,-14.273958411340406,-25.207124842934036,10.933166431593627,0.022906854744695733,0.8825034970153298,-15.485531406165679,-32.28641658110648,16.800885174940802,0.02201795290277454,0.7606340458866675,-15.993096963063374,-35.921271962130085,19.928174999066716,126.04801829268293
Random Noise Generation - Falling In Dub (Detroit After Dark Mix),USA,1992,0.03886876337889017,0.9886009135698642,-9.564706938058508,-24.350219263407965,14.785512325349458,0.023308084966244032,0.9410761376473213,-16.331327051192687,-27.629860275174494,11.29853322398181,0.02122550633953565,0.9953221695857701,-16.24079185244025,-32.67798010811171,16.43718825567146,0.017367034414622097,0.9332969849827861,-18.352204600153303,-38.345239531476764,19.993034931323457,129.19921875
Random Noise Generation - Hysteria,USA,1991,0.03589775151813557,0.7703386457406896,-10.749375021791879,-26.011931036938428,15.26255601514655,0.01985105859182669,0.7532472526402534,-18.992336051788595,-29.988249340448505,10.995913288659912,0.019334482192680125,0.9207586040899239,-16.978421440632555,-33.497120668280765,16.518699227648202,0.013621368783850321,0.4499807188888311,-22.619074518308363,-41.407245838123494,18.78817131981513,126.04801829268293
Random Noise Generation - Na Feel It,USA,1994,0.033574054219635475,0.8383851160561593,-11.651000931303129,-27.70663222739194,16.055631296088812,0.013848215653239394,0.905859016781396,-22.599643743351454,-33.15457354911906,10.554929805767603,0.017897840404349826,0.7566457251762412,-20.037197123104164,-37.93573881551997,17.898541692415805,0.018039898912544036,0.6073384300099753,-20.898068528760657,-41.76104969451117,20.86298116575051,120.18531976744181
Random Noise Generation - Phases,USA,1991,0.03636441038739889,0.8708291324181151,-10.838713939795666,-24.493964008659553,13.65525006886389,0.025696573009791404,0.8556503132517403,-14.810397920526308,-25.854030891458144,11.04363297093184,0.018991060025542784,0.9121472244884119,-18.491070787271074,-34.4618795598957,15.970808772624627,0.010050553426990209,0.46039568875308834,-26.478173776082944,-46.651743062000826,20.17356928591787,123.046875
Random Noise Generation - Used To Luv U,USA,1994,0.04228259342511941,0.8670558150357089,-10.067202645030404,-25.678825261707996,15.61162261667759,0.02637433267771846,0.908242694231918,-18.975089098664355,-30.38483401521646,11.409744916552107,0.016309356560831694,0.6905601933212208,-22.475686899224367,-39.81277066328287,17.337083764058512,0.022499297555493118,0.6595748392209012,-18.839144394071056,-39.91955810754672,21.080413713475654,117.45383522727273
Random Noise Generation - You're All I Want,USA,1994,0.04508021390374332,0.9604121425868497,-8.284284238305442,-21.826425896798373,13.542141658492929,0.0333149837475097,0.9329861270597242,-12.974554278391915,-24.262926862929174,11.288372584537262,0.01990615497535913,0.9521532756544931,-16.809973106182014,-32.46660485581338,15.656631749631359,0.011881618957743527,0.8038720946445909,-21.956386193634714,-42.53586141376822,20.579475220133503,123.046875
Rare Form - Freak,USA,1986,0.03154697624190065,0.6703534580882765,-11.702162305791155,-28.139159672461656,16.436997366670504,0.016817854571634275,0.892691698777041,-19.12722509401893,-31.27435673656577,12.14713164254684,0.015083993280537559,0.6629503025787346,-18.98763659795943,-34.33138635986969,15.343749761910255,0.0174562035037197,0.08614655542089153,-19.010582642482174,-38.75142885279027,19.74084621030809,126.04801829268288
Razz Featuring Matt Warren & Ralphi Rosario - Kill Yourself Dancing,USA,1985,0.056380869565217394,0.7600279459582209,-6.16619985998839,-22.702761178203495,16.536561318215103,0.027106521739130435,0.8073588017882909,-14.584681090054254,-26.75680783237342,12.172126742319163,0.03274043478260869,0.6669344389998587,-11.703757368703284,-29.03967555810413,17.335918189400843,0.03114434782608696,0.517593602420824,-13.598725462268547,-35.14019060906203,21.54146514679348,125.0
Razz Featuring Matt Warren & Ralphi Rosario - Pump It Up,USA,1985,0.05124419341216216,0.4242272327537683,-7.612400553308107,-22.949987018945336,15.337586465637232,0.031155510979729732,0.45719034733445224,-14.254534529063418,-26.841258306709904,12.586723777646483,0.027249260979729732,0.22730642281626515,-15.230341870848191,-30.0494956896845,14.819153818836314,0.023485536317567567,0.20987441683235183,-15.67759524450249,-35.88953316927338,20.21193792477088,120.18531976744183
Razz Featuring Matt Warren & Ralphi Rosario - Razz-Matazz,USA,1985,0.04467872738615097,0.5660106987911062,-9.0708231640136,-25.35867030409145,16.287847140077854,0.02284934497816594,0.43427467221966987,-20.64756188071819,-33.32565409663973,12.67809221592154,0.026725410688292785,0.4893649265385416,-14.888476136274077,-30.80838645451053,15.919910318236457,0.0245201705136203,0.5488531254346152,-16.211709129870563,-37.983025589208566,21.771316459338,126.04801829268291
Razz Featuring Matt Warren & Ralphi Rosario - Say It,USA,1985,0.04945470491126702,0.6191140545195397,-7.845148259523204,-24.147858270788642,16.302710011265436,0.02533790755262072,0.5916273809184533,-17.314736972127722,-30.15711974914758,12.842382777019855,0.027460276516714816,0.5673898660351385,-13.938636781065863,-30.261385428922523,16.32274864785666,0.030286318613289315,0.4978356032953006,-14.99596990346561,-38.84221339705281,23.846243493587195,126.04801829268293
Rebel Alliance - Method In The Bass A1,USA,1992,0.03689220877458397,0.9472769116074198,-9.899032313691613,-21.049878867818574,11.150846554126963,0.029969742813918305,0.9608435898128743,-12.103610582659126,-21.26430569243695,9.160695109777826,0.008865355521936461,0.8359142896119202,-28.509289048490558,-46.968288444976075,18.458999396485513,0.01235514372163389,0.820384971618014,-25.81846954763439,-48.57278655554532,22.754317007910927,156.6051136363636
Rebel Alliance - Method In The Bass A2,USA,1992,0.035030906011854365,0.9582821951255777,-10.93038609096617,-23.326398262093655,12.396012171127484,0.027800169348010165,0.9813071277064163,-13.344456299885447,-23.820405543824553,10.475949243939102,0.012716342082980525,0.8833026679461589,-23.711855406089654,-40.89787455106443,17.18601914497478,0.01242082980524979,0.7209250161479865,-27.647401378222018,-52.708268648447884,25.060867270225877,126.04801829268293
Red Nail Feat. Noni - Never (Never In A Rubber Room),USA,1994,0.041406492355417684,0.8991789959441794,-11.975628800115333,-26.263179804150106,14.287551004034773,0.03198011300686905,0.941298492350827,-20.976790403160834,-32.776701279118726,11.799910875957888,0.01638461112342123,0.8521052522224266,-22.20538598136057,-38.989658265097496,16.784272283736925,0.014864280966097942,0.7860231200009793,-24.147056982303635,-45.70424953259576,21.557192550292132,123.046875
Red Nail Feat. Noni - Never (St. Germain Revamp),USA,1994,0.023138985406532316,0.6373973161228158,-16.214255345581904,-31.536512558987294,15.322257213405388,0.014931549687282835,0.5768691832797916,-26.069949859030128,-38.99986056971541,12.929910710685277,0.011970118137595553,0.7570817039140431,-24.499393610407026,-41.03355599233678,16.534162381929754,0.009944405837387076,0.6681284831328129,-27.801794477380326,-50.48778016307937,22.685985685699045,123.046875
Red Nail Feat. Noni - Never Mind,USA,1994,0.023191369606003754,0.8823550637674774,-16.26029268598968,-29.325465603712253,13.06517291772258,0.018630159474671674,0.8097141174651569,-20.81779474068974,-31.677588031915676,10.859793291225936,0.009993433395872423,0.8416898073198062,-27.44933112521914,-44.29988993495977,16.850558809740626,0.0078796904315197,0.6846622714232236,-30.82990956423004,-53.379242489032194,22.549332924802158,123.046875
Reel 2 Real - Conway,USA,1994,0.042435227957421176,0.9794334505199725,-7.8278398712157795,-24.185600567979705,16.35776069676393,0.017673227555734083,0.9808152292293978,-18.70864991043911,-30.67785497577305,11.969205065333947,0.026526913034745934,0.9910508145290138,-12.948428704156088,-28.84571906051393,15.89729035635784,0.019171520385619603,0.9500933265168172,-16.61743077938318,-36.310871283223385,19.693440503840208,126.04801829268291
Reel 2 Real - Go on move,USA,1994,0.062101709733825526,0.9898156148431116,-4.461502782536218,-20.44564376268287,15.984140980146652,0.023549640567320767,0.992761538868054,-14.676294265474171,-26.045253201133267,11.36895893565909,0.04145133087235283,0.9932981458153743,-8.489031486397167,-24.57031084550147,16.081279359104304,0.031599475422576254,0.9787359444713614,-12.236587729247582,-33.04905574686741,20.812468017619832,126.0
Reel 2 Real - I like to move it,USA,1994,0.059958651399491095,0.9795317995872009,-4.899609211316633,-21.503983393054142,16.604374181737505,0.026444550466497033,0.9973542992757225,-15.200869706293934,-27.75499631445573,12.554126608161795,0.03916984732824428,0.9958465892383819,-9.292972083573174,-26.205632023586254,16.912659940013082,0.024259435962680237,0.9144329262815393,-14.510124589800173,-34.88112789820166,20.371003308401484,123.046875
Reel 2 Real - I Like To Move It (DJ Dero NRG Remix),USA,1994,0.05005149434571891,0.7281236659204613,-6.93479615050182,-23.24409678177338,16.30930063127156,0.02099050888529887,0.7278589348741947,-18.146181197844665,-30.42846788158833,12.282286683743664,0.03471223747980613,0.7022618999221905,-10.541260134890294,-26.729641500912788,16.18838136602249,0.020211025848142165,0.6809634946161249,-16.022034674895895,-34.70309650545688,18.68106183056098,123.046875
Reel 2 Real - Raise Your Hands (Erick 'More' Club Mix),USA,1994,0.04134411452810181,0.9747852377551074,-8.642696394813633,-24.79850815285652,16.155811758042887,0.017008029086502046,0.9773506124338018,-20.510528755821184,-32.237992239009394,11.727463483188203,0.027779881836085443,0.980490881693289,-13.259960863187072,-30.171526311703367,16.911565448516296,0.01817338282078473,0.9414056784922288,-17.813766164215345,-37.540845076694055,19.727078912478706,166.70866935483875
Reel 2 Real - Wine Your Body,USA,1994,0.055220788043478256,0.9883339246399191,-5.6088010656121625,-21.427291383259103,15.818490317646939,0.030980383831521744,0.978898949910802,-12.558958115740749,-25.336698548240452,12.777740432499698,0.029760529891304347,0.9795646703004972,-12.261295103509605,-28.93951726333166,16.678222159822052,0.020129500679347826,0.9539391998571203,-17.119605784465936,-36.41376411192564,19.2941583274597,126.04801829268293
Reel 2 Real feat. The Mad Stundtman - Go on move (Judge Jules and Michael Skins pumped up club mix),USA,1994,0.037663394984681714,0.9682251451432065,-9.75749932290374,-25.708775641020164,15.951276318116424,0.01681493248610008,0.9911217253522037,-20.810184222777202,-32.01818172027522,11.207997497498022,0.02098008623624192,0.9610238819624782,-16.425510152176376,-32.22532630623748,15.799816154061103,0.0207381141495518,0.9292540152168045,-16.123735353286143,-35.70021936831339,19.576484015027244,126.04801829268291
Reese & Santonio - Bounce Your Body To The Box (Mike 'Hitman' Wilson Acid Remix),USA,1988,0.03760813782991202,0.9300244576855543,-9.586090252402634,-25.93314005496524,16.3470498025626,0.01953033357771261,0.9097001937941616,-19.453340695404172,-31.450499865219033,11.997159169814863,0.01843933284457478,0.9262742505240117,-17.208576137691956,-34.387602373200764,17.17902623550881,0.0192737353372434,0.8746065488295363,-16.604969084849607,-36.93266510703581,20.327696022186203,123.046875
Reese & Santonio - Bounce your body to the box (Power hit extended mix),USA,1988,0.040374412564927034,0.7931531512027795,-9.389154332536954,-24.426260577659885,15.037106245122931,0.018309114518921595,0.8111812837713002,-18.047848936122865,-28.92695262398374,10.879103687860876,0.026307197625525604,0.7036620884386436,-15.009273042441816,-32.19769086318703,17.18841782074521,0.015365137274301267,0.7205798316419548,-20.271992840513217,-38.97846539494756,18.70647255443434,126.0480182926829
Reese & Santonio - Bounce your body to the box (Power hit mix),USA,1988,0.06097752537457709,0.8518298792852428,-5.598609784233087,-19.12391840019014,13.525308615957051,0.03587421459642339,0.8640904431529349,-11.309939976973737,-21.60292194648136,10.292981969507622,0.03332648622522959,0.7680280984806973,-13.425979173828752,-30.36039046179855,16.934411287969795,0.02022595456742388,0.7474138867695086,-18.57254650400274,-37.53159507601469,18.959048572011948,126.0480182926829
Reese & Santonio - Bounce your body to the box (Smooth groove extended mix),USA,1988,0.040551115404883195,0.9232299978232795,-8.762133976069979,-22.07815366497835,13.316019688908368,0.026244510802740213,0.9237292348060789,-13.587783936224325,-24.123839649529483,10.536055713305156,0.02127568944317583,0.8424279673682813,-16.75973605373234,-33.32998033854847,16.57024428481613,0.011736782012998421,0.7494540528639783,-24.578299331710433,-43.25495033380761,18.676651002097174,126.04801829268293
Reese & Santonio - Force field,USA,1988,0.05377554980595084,0.9197592348363168,-5.840157621035665,-19.920096907933623,14.079939286897956,0.032222509702457956,0.9866468671869698,-11.140756367357417,-22.167408773317938,11.02665240596052,0.023318240620957314,0.7675044620844997,-14.940141351143312,-31.569538893500198,16.629397542356887,0.027220569210866755,0.7739844755700529,-14.701596333454724,-32.79621012257806,18.09461378912334,125.0
Reese & Santonio - Force field (Extended mix),USA,1988,0.03995481294661622,0.9040938761647261,-8.5641426339435,-23.041433444332025,14.47729081038852,0.025878520386717112,0.9341633887737331,-13.156150245836246,-24.660876926648132,11.504726680811888,0.020277427490542243,0.7921237520760914,-16.39839915205914,-33.22443262496653,16.82603347290739,0.013755429452150766,0.7110167894908531,-24.22331279804558,-43.158759438988795,18.935446640943223,126.04801829268291
Reese & Santonio - Grab the beat,USA,1988,0.05800389483933788,0.8813319714998253,-5.343180748904779,-18.511297840002566,13.168117091097786,0.03495435735150925,0.9658169351915359,-11.019836231491494,-20.167472648677556,9.147636417186062,0.029079235637779945,0.6882088752041678,-12.044201546922512,-27.421025516539906,15.376823969617396,0.023016674780915288,0.6704083980910085,-14.469270360018438,-32.503245260501835,18.033974900483397,132.51201923076923
Reese & Santonio - Grab the beat (Long),USA,1988,0.043515560734850564,0.9382326741916706,-7.8215099000004304,-20.47442238969682,12.652912489696389,0.02953112146970113,0.9537871879331079,-12.55565417275477,-21.663140924518416,9.107486751763648,0.01820537428023033,0.8599616018701036,-17.854642300214227,-33.651122634702716,15.796480334488491,0.014828626268165617,0.734436416934834,-18.93193125107856,-37.71007754047554,18.77814628939698,129.19921875
